po_id,order_date,plant_id,vendor_id,material_id,quantity,unit_price,expected_delivery_date,on_time,actual_delivery_date
PO00834,2023-02-08,ATL001,VEN001,MAT047,2167,27.79,2023-02-15,True,2023-02-15
PO00835,2023-02-09,CLV001,VEN010,MAT003,1454,28.47,2023-02-22,True,2023-02-22
PO00836,2023-02-09,ATL001,VEN008,MAT011,2914,17.35,2023-02-23,True,2023-02-23
PO00837,2023-02-09,ATL001,VEN010,MAT035,1178,12.66,2023-02-18,True,2023-02-18
PO00838,2023-02-09,ATL001,VEN011,MAT041,2272,40.33,2023-02-14,True,2023-02-14
PO00839,2023-02-09,ATL001,VEN001,MAT047,1563,27.79,2023-02-16,True,2023-02-16
PO00840,2023-02-10,CLV001,VEN010,MAT003,1051,28.47,2023-02-23,True,2023-02-23
PO00841,2023-02-10,ATL001,VEN008,MAT011,1889,17.35,2023-02-24,True,2023-02-24
PO00842,2023-02-10,ATL001,VEN001,MAT047,1082,27.79,2023-02-17,True,2023-02-17
PO00843,2023-02-11,CLV001,VEN010,MAT003,1485,28.47,2023-02-24,True,2023-02-24
PO00844,2023-02-11,CLV001,VEN017,MAT013,1327,18.48,2023-02-16,True,2023-02-16
PO00845,2023-02-11,CLV001,VEN007,MAT032,1292,24.3,2023-02-18,True,2023-02-18
PO00846,2023-02-11,ATL001,VEN003,MAT011,2686,18.91,2023-02-19,True,2023-02-19
PO00847,2023-02-11,ATL001,VEN006,MAT045,2246,12.63,2023-02-18,True,2023-02-18
PO00848,2023-02-11,ATL001,VEN001,MAT047,2560,27.79,2023-02-18,True,2023-02-18
PO00849,2023-02-12,CLV001,VEN017,MAT032,1589,24.11,2023-02-26,True,2023-02-26
PO00850,2023-02-12,ATL001,VEN008,MAT011,2636,17.35,2023-02-26,True,2023-02-26
PO00851,2023-02-12,ATL001,VEN005,MAT026,2174,9.69,2023-02-22,True,2023-02-22
PO00852,2023-02-12,ATL001,VEN017,MAT032,1807,24.11,2023-02-26,True,2023-02-26
PO00853,2023-02-12,ATL001,VEN006,MAT045,2307,12.63,2023-02-19,True,2023-02-19
PO00854,2023-02-13,CLV001,VEN017,MAT032,2967,24.11,2023-02-27,True,2023-02-27
PO00855,2023-02-13,ATL001,VEN006,MAT045,2741,12.63,2023-02-20,True,2023-02-20
PO00856,2023-02-14,CLV001,VEN017,MAT032,1552,24.11,2023-02-28,True,2023-02-28
PO00857,2023-02-14,ATL001,VEN005,MAT026,2205,9.69,2023-02-24,True,2023-02-24
PO00858,2023-02-14,ATL001,VEN006,MAT045,1805,12.63,2023-02-21,True,2023-02-21
PO00859,2023-02-15,CLV001,VEN017,MAT032,1757,24.11,2023-03-01,True,2023-03-01
PO00860,2023-02-15,ATL001,VEN004,MAT019,1898,42.08,2023-02-28,True,2023-02-28
PO00861,2023-02-15,ATL001,VEN005,MAT026,2802,9.69,2023-02-25,True,2023-02-25
PO00862,2023-02-16,CLV001,VEN017,MAT032,2300,24.11,2023-03-02,True,2023-03-02
PO00863,2023-02-16,ATL001,VEN004,MAT019,1906,42.08,2023-03-01,True,2023-03-01
PO00864,2023-02-16,ATL001,VEN005,MAT026,1383,9.69,2023-02-26,True,2023-02-26
PO00865,2023-02-17,ATL001,VEN004,MAT019,2589,42.08,2023-03-02,True,2023-03-02
PO00866,2023-02-17,ATL001,VEN005,MAT026,2539,9.69,2023-02-27,True,2023-02-27
PO00867,2023-02-18,ATL001,VEN005,MAT026,1766,9.69,2023-02-28,True,2023-02-28
PO00868,2023-02-19,ATL001,VEN004,MAT019,1097,42.08,2023-03-04,True,2023-03-04
PO00869,2023-02-20,CLV001,VEN013,MAT015,1319,42.34,2023-03-06,True,2023-03-06
PO00870,2023-02-20,ATL001,VEN004,MAT019,2426,42.08,2023-03-05,True,2023-03-05
PO00871,2023-02-20,ATL001,VEN008,MAT020,2244,11.26,2023-02-28,True,2023-02-28
PO00872,2023-02-20,ATL001,VEN005,MAT026,1544,9.69,2023-03-02,True,2023-03-02
PO00873,2023-02-21,CLV001,VEN006,MAT045,2545,12.63,2023-02-28,True,2023-02-28
PO00874,2023-02-21,ATL001,VEN019,MAT019,1816,43.44,2023-02-26,True,2023-02-26
PO00875,2023-02-21,ATL001,VEN008,MAT026,2865,10.82,2023-03-02,True,2023-03-02
PO00876,2023-02-21,ATL001,VEN007,MAT030,1634,13.9,2023-03-05,True,2023-03-05
PO00877,2023-02-21,ATL001,VEN006,MAT045,1213,12.63,2023-02-28,True,2023-02-28
PO00878,2023-02-22,CLV001,VEN008,MAT007,2519,5.41,2023-03-04,True,2023-03-04
PO00879,2023-02-22,ATL001,VEN008,MAT019,1308,44.38,2023-03-05,True,2023-03-05
PO00880,2023-02-23,CLV001,VEN008,MAT007,2362,5.41,2023-03-05,True,2023-03-05
PO00881,2023-02-23,ATL001,VEN004,MAT019,2325,42.08,2023-03-08,True,2023-03-08
PO00882,2023-02-23,ATL001,VEN004,MAT033,2194,33.36,2023-03-09,True,2023-03-09
PO00883,2023-02-24,CLV001,VEN019,MAT002,2972,12.21,2023-03-05,True,2023-03-05
PO00884,2023-02-24,CLV001,VEN016,MAT007,1110,5.68,2023-03-10,True,2023-03-10
PO00885,2023-02-24,CLV001,VEN010,MAT018,2133,27.46,2023-03-08,True,2023-03-08
PO00886,2023-02-24,ATL001,VEN004,MAT019,1248,42.08,2023-03-09,True,2023-03-09
PO00887,2023-02-25,CLV001,VEN008,MAT007,1993,5.41,2023-03-07,True,2023-03-07
PO00888,2023-02-25,ATL001,VEN004,MAT019,1004,42.08,2023-03-10,True,2023-03-10
PO00889,2023-02-26,CLV001,VEN008,MAT007,2828,5.41,2023-03-08,True,2023-03-08
PO00890,2023-02-26,CLV001,VEN013,MAT027,1896,42.37,2023-03-05,True,2023-03-05
PO00891,2023-02-26,ATL001,VEN010,MAT003,2255,28.47,2023-03-11,True,2023-03-11
PO00892,2023-02-27,CLV001,VEN002,MAT027,2586,36.18,2023-03-04,True,2023-03-04
PO00893,2023-02-28,CLV001,VEN008,MAT007,1953,5.41,2023-03-10,True,2023-03-10
PO00894,2023-02-28,CLV001,VEN004,MAT019,2649,42.08,2023-03-13,True,2023-03-13
PO00895,2023-02-28,CLV001,VEN002,MAT027,2931,36.18,2023-03-05,True,2023-03-05
PO00896,2023-03-01,CLV001,VEN012,MAT006,2796,27.66,2023-03-10,True,2023-03-10
PO00897,2023-03-01,CLV001,VEN008,MAT007,2738,5.41,2023-03-11,True,2023-03-11
PO00898,2023-03-01,CLV001,VEN002,MAT027,2481,36.18,2023-03-06,True,2023-03-06
PO00899,2023-03-02,CLV001,VEN008,MAT007,2661,5.41,2023-03-12,True,2023-03-12
PO00900,2023-03-02,CLV001,VEN002,MAT027,1714,36.18,2023-03-07,True,2023-03-07
PO00901,2023-03-03,CLV001,VEN008,MAT007,2943,5.41,2023-03-13,True,2023-03-13
PO00902,2023-03-03,CLV001,VEN013,MAT027,1638,42.37,2023-03-10,True,2023-03-10
PO00903,2023-03-03,ATL001,VEN002,MAT027,2803,36.18,2023-03-08,True,2023-03-08
PO00904,2023-03-04,ATL001,VEN002,MAT027,1294,36.18,2023-03-09,True,2023-03-09
PO00905,2023-03-05,CLV001,VEN007,MAT028,2019,40.61,2023-03-15,True,2023-03-15
PO00906,2023-03-05,ATL001,VEN020,MAT005,1808,27.3,2023-03-14,True,2023-03-14
PO00907,2023-03-05,ATL001,VEN001,MAT027,1924,41.19,2023-03-13,True,2023-03-13
PO00908,2023-03-06,CLV001,VEN013,MAT034,1003,16.76,2023-03-13,True,2023-03-13
PO00909,2023-03-06,ATL001,VEN013,MAT005,2230,23.2,2023-03-18,True,2023-03-18
PO00910,2023-03-06,ATL001,VEN002,MAT027,1624,36.18,2023-03-11,True,2023-03-11
PO00911,2023-03-07,ATL001,VEN002,MAT027,1974,36.18,2023-03-12,True,2023-03-12
PO00912,2023-03-08,ATL001,VEN008,MAT026,2684,10.82,2023-03-17,True,2023-03-17
PO00913,2023-03-09,CLV001,VEN016,MAT009,1465,13.23,2023-03-16,True,2023-03-16
PO00914,2023-03-09,ATL001,VEN013,MAT005,2729,23.2,2023-03-21,True,2023-03-21
PO00915,2023-03-10,ATL001,VEN013,MAT005,2308,23.2,2023-03-22,True,2023-03-22
PO00916,2023-03-10,ATL001,VEN010,MAT023,2912,20.49,2023-03-19,True,2023-03-19
PO00917,2023-03-11,CLV001,VEN014,MAT009,1114,15.16,2023-03-17,True,2023-03-17
PO00918,2023-03-11,CLV001,VEN008,MAT044,2912,5.79,2023-03-25,True,2023-03-25
PO00919,2023-03-11,ATL001,VEN010,MAT005,1854,26.84,2023-03-19,True,2023-03-19
PO00920,2023-03-11,ATL001,VEN008,MAT007,1784,5.41,2023-03-21,True,2023-03-21
PO00921,2023-03-11,ATL001,VEN015,MAT037,1634,33.15,2023-03-18,True,2023-03-18
PO00922,2023-03-12,CLV001,VEN016,MAT009,1217,13.23,2023-03-19,True,2023-03-19
PO00923,2023-03-12,ATL001,VEN015,MAT004,1241,11.44,2023-03-19,True,2023-03-19
PO00924,2023-03-12,ATL001,VEN013,MAT005,2204,23.2,2023-03-24,True,2023-03-24
PO00925,2023-03-13,CLV001,VEN016,MAT009,2638,13.23,2023-03-20,True,2023-03-20
PO00926,2023-03-13,ATL001,VEN013,MAT005,2972,23.2,2023-03-25,True,2023-03-25
PO00927,2023-03-14,CLV001,VEN016,MAT009,1325,13.23,2023-03-21,True,2023-03-21
PO00928,2023-03-14,ATL001,VEN013,MAT034,1225,16.76,2023-03-21,True,2023-03-21
PO00929,2023-03-15,CLV001,VEN014,MAT009,2702,15.16,2023-03-21,True,2023-03-21
PO00930,2023-03-15,ATL001,VEN013,MAT034,1574,16.76,2023-03-22,True,2023-03-22
PO00931,2023-03-16,ATL001,VEN013,MAT034,2983,16.76,2023-03-23,True,2023-03-23
PO00932,2023-03-17,ATL001,VEN020,MAT005,1150,27.3,2023-03-26,True,2023-03-26
PO00933,2023-03-17,ATL001,VEN006,MAT029,2616,21.03,2023-03-23,True,2023-03-23
PO00934,2023-03-17,ATL001,VEN003,MAT033,2846,27.78,2023-03-29,True,2023-03-29
PO00935,2023-03-17,ATL001,VEN013,MAT034,1082,16.76,2023-03-24,True,2023-03-24
PO00936,2023-03-18,ATL001,VEN013,MAT005,1660,23.2,2023-03-30,True,2023-03-30
PO00937,2023-03-18,ATL001,VEN013,MAT034,1968,16.76,2023-03-25,True,2023-03-25
PO00938,2023-03-19,ATL001,VEN002,MAT034,1131,18.72,2023-04-01,True,2023-04-01
PO00939,2023-03-20,ATL001,VEN013,MAT034,1506,16.76,2023-03-27,True,2023-03-27
PO00940,2023-03-21,CLV001,VEN015,MAT047,1484,35.43,2023-03-30,True,2023-03-30
PO00941,2023-03-21,ATL001,VEN013,MAT034,1140,16.76,2023-03-28,True,2023-03-28
PO00942,2023-03-24,CLV001,VEN010,MAT031,2271,44.54,2023-04-07,True,2023-04-07
PO00943,2023-03-24,ATL001,VEN018,MAT048,2962,30.1,2023-04-05,True,2023-04-05
PO00944,2023-03-25,CLV001,VEN011,MAT031,1517,38.26,2023-03-30,True,2023-03-30
PO00945,2023-03-26,CLV001,VEN020,MAT008,1369,35.67,2023-04-01,True,2023-04-01
PO00946,2023-03-26,CLV001,VEN011,MAT031,2507,38.26,2023-03-31,True,2023-03-31
PO00947,2023-03-26,CLV001,VEN002,MAT036,2381,45.27,2023-04-01,True,2023-04-01
PO00948,2023-03-26,ATL001,VEN017,MAT013,1656,18.48,2023-03-31,True,2023-03-31
PO00949,2023-03-26,ATL001,VEN005,MAT021,2528,5.75,2023-04-06,True,2023-04-06
PO00950,2023-03-27,CLV001,VEN011,MAT031,2141,38.26,2023-04-01,True,2023-04-01
PO00951,2023-03-27,CLV001,VEN009,MAT036,1338,53.12,2023-04-02,True,2023-04-02
PO00952,2023-03-27,ATL001,VEN017,MAT013,1968,18.48,2023-04-01,True,2023-04-01
PO00953,2023-03-28,CLV001,VEN016,MAT008,1721,32.66,2023-04-04,True,2023-04-04
PO00954,2023-03-28,CLV001,VEN011,MAT031,2169,38.26,2023-04-02,True,2023-04-02
PO00955,2023-03-28,CLV001,VEN002,MAT036,1175,45.27,2023-04-03,True,2023-04-03
PO00956,2023-03-28,ATL001,VEN017,MAT013,2770,18.48,2023-04-02,True,2023-04-02
PO00957,2023-03-29,CLV001,VEN016,MAT008,2184,32.66,2023-04-05,True,2023-04-05
PO00958,2023-03-29,CLV001,VEN011,MAT031,2241,38.26,2023-04-03,True,2023-04-03
PO00959,2023-03-29,CLV001,VEN004,MAT036,1592,48.6,2023-04-03,True,2023-04-03
PO00960,2023-03-29,ATL001,VEN017,MAT013,1876,18.48,2023-04-03,True,2023-04-03
PO00961,2023-03-30,CLV001,VEN016,MAT008,2302,32.66,2023-04-06,True,2023-04-06
PO00962,2023-03-30,CLV001,VEN002,MAT036,1533,45.27,2023-04-05,True,2023-04-05
PO00963,2023-03-30,CLV001,VEN015,MAT037,2447,33.15,2023-04-06,True,2023-04-06
PO00964,2023-03-30,ATL001,VEN017,MAT013,2586,18.48,2023-04-04,True,2023-04-04
PO00965,2023-03-31,CLV001,VEN016,MAT008,1611,32.66,2023-04-07,True,2023-04-07
PO00966,2023-03-31,CLV001,VEN002,MAT036,2524,45.27,2023-04-06,True,2023-04-06
PO00967,2023-03-31,CLV001,VEN015,MAT037,2237,33.15,2023-04-07,True,2023-04-07
PO00968,2023-04-01,CLV001,VEN005,MAT021,2726,5.75,2023-04-12,True,2023-04-12
PO00969,2023-04-01,CLV001,VEN015,MAT037,1710,33.15,2023-04-08,True,2023-04-08
PO00970,2023-04-02,CLV001,VEN015,MAT037,2391,33.15,2023-04-09,True,2023-04-09
PO00971,2023-04-02,ATL001,VEN013,MAT015,1915,42.34,2023-04-16,True,2023-04-16
PO00972,2023-04-03,CLV001,VEN016,MAT008,2787,32.66,2023-04-10,True,2023-04-10
PO00973,2023-04-03,CLV001,VEN017,MAT013,1301,18.48,2023-04-08,True,2023-04-08
PO00974,2023-04-03,CLV001,VEN014,MAT017,1806,12.07,2023-04-12,True,2023-04-12
PO00975,2023-04-03,CLV001,VEN005,MAT037,1286,42.57,2023-04-15,True,2023-04-15
PO00976,2023-04-04,CLV001,VEN015,MAT004,2163,11.44,2023-04-11,True,2023-04-11
PO00977,2023-04-04,CLV001,VEN017,MAT013,2860,18.48,2023-04-09,True,2023-04-09
PO00978,2023-04-04,CLV001,VEN014,MAT017,2864,12.07,2023-04-13,True,2023-04-13
PO00979,2023-04-04,CLV001,VEN015,MAT037,1148,33.15,2023-04-11,True,2023-04-11
PO00980,2023-04-05,CLV001,VEN010,MAT003,2212,28.47,2023-04-18,True,2023-04-18
PO00981,2023-04-05,CLV001,VEN017,MAT004,2665,12.83,2023-04-13,True,2023-04-13
PO00982,2023-04-05,CLV001,VEN017,MAT013,1242,18.48,2023-04-10,True,2023-04-10
PO00983,2023-04-05,CLV001,VEN014,MAT017,1835,12.07,2023-04-14,True,2023-04-14
PO00984,2023-04-05,CLV001,VEN015,MAT037,1012,33.15,2023-04-12,True,2023-04-12
PO00985,2023-04-05,ATL001,VEN016,MAT008,1632,32.66,2023-04-12,True,2023-04-12
PO00986,2023-04-06,CLV001,VEN015,MAT004,2950,11.44,2023-04-13,True,2023-04-13
PO00987,2023-04-06,CLV001,VEN003,MAT013,1353,19.37,2023-04-12,True,2023-04-12
PO00988,2023-04-07,CLV001,VEN015,MAT004,2022,11.44,2023-04-14,True,2023-04-14
PO00989,2023-04-07,CLV001,VEN017,MAT013,2570,18.48,2023-04-12,True,2023-04-12
PO00990,2023-04-07,CLV001,VEN014,MAT017,1526,12.07,2023-04-16,True,2023-04-16
PO00991,2023-04-08,CLV001,VEN014,MAT017,2708,12.07,2023-04-17,True,2023-04-17
PO00992,2023-04-08,CLV001,VEN006,MAT042,1517,5.59,2023-04-15,True,2023-04-15
PO00993,2023-04-09,CLV001,VEN014,MAT017,1420,12.07,2023-04-18,True,2023-04-18
PO00994,2023-04-09,CLV001,VEN006,MAT042,1611,5.59,2023-04-16,True,2023-04-16
PO00995,2023-04-09,CLV001,VEN007,MAT048,2378,31.89,2023-04-22,True,2023-04-22
PO00996,2023-04-09,ATL001,VEN006,MAT042,2030,5.59,2023-04-16,True,2023-04-16
PO00997,2023-04-10,CLV001,VEN015,MAT004,2524,11.44,2023-04-17,True,2023-04-17
PO00998,2023-04-10,CLV001,VEN014,MAT017,2613,12.07,2023-04-19,True,2023-04-19
PO00999,2023-04-10,CLV001,VEN006,MAT042,1070,5.59,2023-04-17,True,2023-04-17
PO01000,2023-04-10,ATL001,VEN006,MAT042,1213,5.59,2023-04-17,True,2023-04-17
PO01001,2023-04-11,CLV001,VEN019,MAT002,1949,12.21,2023-04-20,True,2023-04-20
PO01002,2023-04-11,CLV001,VEN014,MAT017,1781,12.07,2023-04-20,True,2023-04-20
PO01003,2023-04-11,CLV001,VEN006,MAT042,2520,5.59,2023-04-18,True,2023-04-18
PO01004,2023-04-11,ATL001,VEN010,MAT002,1305,12.22,2023-04-22,True,2023-04-22
PO01005,2023-04-11,ATL001,VEN010,MAT016,1293,7.95,2023-04-21,True,2023-04-21
PO01006,2023-04-11,ATL001,VEN019,MAT040,2262,14.86,2023-04-24,True,2023-04-24
PO01007,2023-04-11,ATL001,VEN006,MAT042,2153,5.59,2023-04-18,True,2023-04-18
PO01008,2023-04-11,ATL001,VEN018,MAT048,2354,30.1,2023-04-23,True,2023-04-23
PO01009,2023-04-12,CLV001,VEN016,MAT035,1214,13.88,2023-04-20,True,2023-04-20
PO01010,2023-04-12,CLV001,VEN006,MAT042,1913,5.59,2023-04-19,True,2023-04-19
PO01011,2023-04-12,ATL001,VEN019,MAT002,2861,12.21,2023-04-21,True,2023-04-21
PO01012,2023-04-12,ATL001,VEN002,MAT014,2835,19.91,2023-04-25,True,2023-04-25
PO01013,2023-04-12,ATL001,VEN006,MAT042,1662,5.59,2023-04-19,True,2023-04-19
PO01014,2023-04-12,ATL001,VEN008,MAT044,2370,5.79,2023-04-26,True,2023-04-26
PO01015,2023-04-13,CLV001,VEN006,MAT042,1183,5.59,2023-04-20,True,2023-04-20
PO01016,2023-04-13,ATL001,VEN019,MAT002,1043,12.21,2023-04-22,True,2023-04-22
PO01017,2023-04-13,ATL001,VEN002,MAT014,2857,19.91,2023-04-26,True,2023-04-26
PO01018,2023-04-13,ATL001,VEN007,MAT028,2627,40.61,2023-04-23,True,2023-04-23
PO01019,2023-04-13,ATL001,VEN006,MAT042,2308,5.59,2023-04-20,True,2023-04-20
PO01020,2023-04-14,CLV001,VEN012,MAT042,2031,6.09,2023-04-26,True,2023-04-26
PO01021,2023-04-14,ATL001,VEN019,MAT002,2471,12.21,2023-04-23,True,2023-04-23
PO01022,2023-04-14,ATL001,VEN002,MAT014,1658,19.91,2023-04-27,True,2023-04-27
PO01023,2023-04-14,ATL001,VEN007,MAT028,2360,40.61,2023-04-24,True,2023-04-24
PO01024,2023-04-14,ATL001,VEN006,MAT042,1534,5.59,2023-04-21,True,2023-04-21
PO01025,2023-04-15,ATL001,VEN019,MAT002,2868,12.21,2023-04-24,True,2023-04-24
PO01026,2023-04-15,ATL001,VEN002,MAT014,2778,19.91,2023-04-28,True,2023-04-28
PO01027,2023-04-15,ATL001,VEN004,MAT019,1749,42.08,2023-04-28,True,2023-04-28
PO01028,2023-04-15,ATL001,VEN007,MAT028,1878,40.61,2023-04-25,True,2023-04-25
PO01029,2023-04-15,ATL001,VEN016,MAT029,2296,16.89,2023-04-28,True,2023-04-28
PO01030,2023-04-15,ATL001,VEN011,MAT042,2828,6.25,2023-04-22,True,2023-04-22
PO01031,2023-04-16,CLV001,VEN013,MAT015,2956,42.34,2023-04-30,True,2023-04-30
PO01032,2023-04-16,ATL001,VEN019,MAT002,2611,12.21,2023-04-25,True,2023-04-25
PO01033,2023-04-16,ATL001,VEN016,MAT009,1965,13.23,2023-04-23,True,2023-04-23
PO01034,2023-04-16,ATL001,VEN011,MAT010,2756,51.99,2023-04-26,True,2023-04-26
PO01035,2023-04-16,ATL001,VEN010,MAT012,2000,4.58,2023-04-23,True,2023-04-23
PO01036,2023-04-16,ATL001,VEN007,MAT028,1245,40.61,2023-04-26,True,2023-04-26
PO01037,2023-04-16,ATL001,VEN016,MAT029,1000,16.89,2023-04-29,True,2023-04-29
PO01038,2023-04-17,CLV001,VEN010,MAT022,1896,41.85,2023-04-26,True,2023-04-26
PO01039,2023-04-17,ATL001,VEN019,MAT002,1626,12.21,2023-04-26,True,2023-04-26
PO01040,2023-04-17,ATL001,VEN012,MAT006,1686,27.66,2023-04-26,True,2023-04-26
PO01041,2023-04-17,ATL001,VEN016,MAT009,2833,13.23,2023-04-24,True,2023-04-24
PO01042,2023-04-17,ATL001,VEN011,MAT010,1827,51.99,2023-04-27,True,2023-04-27
PO01043,2023-04-17,ATL001,VEN010,MAT012,1026,4.58,2023-04-24,True,2023-04-24
PO01044,2023-04-17,ATL001,VEN002,MAT014,2166,19.91,2023-04-30,True,2023-04-30
PO01045,2023-04-17,ATL001,VEN014,MAT028,2129,43.45,2023-04-22,True,2023-04-22
PO01046,2023-04-17,ATL001,VEN016,MAT029,1479,16.89,2023-04-30,True,2023-04-30
PO01047,2023-04-18,CLV001,VEN020,MAT022,1683,53.72,2023-04-26,True,2023-04-26
PO01048,2023-04-18,CLV001,VEN009,MAT035,1739,13.65,2023-04-28,True,2023-04-28
PO01049,2023-04-18,ATL001,VEN019,MAT002,1895,12.21,2023-04-27,True,2023-04-27
PO01050,2023-04-18,ATL001,VEN012,MAT006,1858,27.66,2023-04-27,True,2023-04-27
PO01051,2023-04-18,ATL001,VEN014,MAT009,2029,15.16,2023-04-24,True,2023-04-24
PO01052,2023-04-18,ATL001,VEN011,MAT010,2093,51.99,2023-04-28,True,2023-04-28
PO01053,2023-04-18,ATL001,VEN010,MAT012,2975,4.58,2023-04-25,True,2023-04-25
PO01054,2023-04-18,ATL001,VEN016,MAT029,2587,16.89,2023-05-01,True,2023-05-01
PO01055,2023-04-19,CLV001,VEN010,MAT035,1248,12.66,2023-04-28,True,2023-04-28
PO01056,2023-04-19,ATL001,VEN010,MAT002,1771,12.22,2023-04-30,True,2023-04-30
PO01057,2023-04-19,ATL001,VEN012,MAT006,2163,27.66,2023-04-28,True,2023-04-28
PO01058,2023-04-19,ATL001,VEN016,MAT009,2510,13.23,2023-04-26,True,2023-04-26
PO01059,2023-04-19,ATL001,VEN011,MAT010,1192,51.99,2023-04-29,True,2023-04-29
PO01060,2023-04-19,ATL001,VEN010,MAT012,1213,4.58,2023-04-26,True,2023-04-26
PO01061,2023-04-19,ATL001,VEN002,MAT014,1797,19.91,2023-05-02,True,2023-05-02
PO01062,2023-04-19,ATL001,VEN014,MAT028,2170,43.45,2023-04-24,True,2023-04-24
PO01063,2023-04-19,ATL001,VEN006,MAT029,1995,21.03,2023-04-25,True,2023-04-25
PO01064,2023-04-20,CLV001,VEN005,MAT022,2130,47.86,2023-05-04,True,2023-05-04
PO01065,2023-04-20,ATL001,VEN019,MAT002,2621,12.21,2023-04-29,True,2023-04-29
PO01066,2023-04-20,ATL001,VEN012,MAT006,1297,27.66,2023-04-29,True,2023-04-29
PO01067,2023-04-20,ATL001,VEN016,MAT009,2326,13.23,2023-04-27,True,2023-04-27
PO01068,2023-04-20,ATL001,VEN011,MAT010,1952,51.99,2023-04-30,True,2023-04-30
PO01069,2023-04-20,ATL001,VEN010,MAT012,2621,4.58,2023-04-27,True,2023-04-27
PO01070,2023-04-20,ATL001,VEN002,MAT014,1925,19.91,2023-05-03,True,2023-05-03
PO01071,2023-04-20,ATL001,VEN007,MAT028,1370,40.61,2023-04-30,True,2023-04-30
PO01072,2023-04-20,ATL001,VEN016,MAT029,1754,16.89,2023-05-03,True,2023-05-03
PO01073,2023-04-20,ATL001,VEN002,MAT036,2200,45.27,2023-04-26,True,2023-04-26
PO01074,2023-04-20,ATL001,VEN005,MAT037,1678,42.57,2023-05-02,True,2023-05-02
PO01075,2023-04-20,ATL001,VEN016,MAT038,1819,36.28,2023-04-27,True,2023-04-27
PO01076,2023-04-21,CLV001,VEN013,MAT005,1015,23.2,2023-05-03,True,2023-05-03
PO01077,2023-04-21,CLV001,VEN010,MAT022,2595,41.85,2023-04-30,True,2023-04-30
PO01078,2023-04-21,ATL001,VEN012,MAT006,1522,27.66,2023-04-30,True,2023-04-30
PO01079,2023-04-21,ATL001,VEN010,MAT012,2828,4.58,2023-04-28,True,2023-04-28
PO01080,2023-04-21,ATL001,VEN002,MAT014,1020,19.91,2023-05-04,True,2023-05-04
PO01081,2023-04-21,ATL001,VEN007,MAT028,2827,40.61,2023-05-01,True,2023-05-01
PO01082,2023-04-21,ATL001,VEN016,MAT029,1795,16.89,2023-05-04,True,2023-05-04
PO01083,2023-04-21,ATL001,VEN002,MAT036,1783,45.27,2023-04-27,True,2023-04-27
PO01084,2023-04-21,ATL001,VEN015,MAT037,2929,33.15,2023-04-28,True,2023-04-28
PO01085,2023-04-21,ATL001,VEN010,MAT038,2706,47.32,2023-05-05,True,2023-05-05
PO01086,2023-04-22,CLV001,VEN013,MAT005,2928,23.2,2023-05-04,True,2023-05-04
PO01087,2023-04-22,CLV001,VEN010,MAT022,1865,41.85,2023-05-01,True,2023-05-01
PO01088,2023-04-22,ATL001,VEN016,MAT006,2658,29.94,2023-04-27,True,2023-04-27
PO01089,2023-04-22,ATL001,VEN016,MAT009,1237,13.23,2023-04-29,True,2023-04-29
PO01090,2023-04-22,ATL001,VEN011,MAT010,2963,51.99,2023-05-02,True,2023-05-02
PO01091,2023-04-22,ATL001,VEN002,MAT014,1574,19.91,2023-05-05,True,2023-05-05
PO01092,2023-04-22,ATL001,VEN011,MAT031,2494,38.26,2023-04-27,True,2023-04-27
PO01093,2023-04-22,ATL001,VEN004,MAT036,1511,48.6,2023-04-27,True,2023-04-27
PO01094,2023-04-22,ATL001,VEN015,MAT037,2232,33.15,2023-04-29,True,2023-04-29
PO01095,2023-04-22,ATL001,VEN010,MAT038,1733,47.32,2023-05-06,True,2023-05-06
PO01096,2023-04-23,CLV001,VEN020,MAT005,1490,27.3,2023-05-02,True,2023-05-02
PO01097,2023-04-23,CLV001,VEN005,MAT021,2946,5.75,2023-05-04,True,2023-05-04
PO01098,2023-04-23,CLV001,VEN010,MAT022,2404,41.85,2023-05-02,True,2023-05-02
PO01099,2023-04-23,ATL001,VEN003,MAT010,1698,53.08,2023-05-07,True,2023-05-07
PO01100,2023-04-23,ATL001,VEN016,MAT029,1494,16.89,2023-05-06,True,2023-05-06
PO01101,2023-04-23,ATL001,VEN002,MAT036,2369,45.27,2023-04-29,True,2023-04-29
PO01102,2023-04-23,ATL001,VEN015,MAT037,2124,33.15,2023-04-30,True,2023-04-30
PO01103,2023-04-24,CLV001,VEN013,MAT005,2337,23.2,2023-05-06,True,2023-05-06
PO01104,2023-04-24,ATL001,VEN011,MAT010,2998,51.99,2023-05-04,True,2023-05-04
PO01105,2023-04-24,ATL001,VEN002,MAT014,2461,19.91,2023-05-07,True,2023-05-07
PO01106,2023-04-24,ATL001,VEN010,MAT018,1853,27.46,2023-05-06,True,2023-05-06
PO01107,2023-04-24,ATL001,VEN011,MAT029,2184,20.71,2023-04-29,True,2023-04-29
PO01108,2023-04-24,ATL001,VEN011,MAT031,1434,38.26,2023-04-29,True,2023-04-29
PO01109,2023-04-24,ATL001,VEN016,MAT038,2605,36.28,2023-05-01,True,2023-05-01
PO01110,2023-04-24,ATL001,VEN006,MAT045,1404,12.63,2023-05-01,True,2023-05-01
PO01111,2023-04-25,CLV001,VEN012,MAT022,1019,52.36,2023-05-07,True,2023-05-07
