date,plant_id,material_id,quantity_consumed
2023-09-03,CLV001,MAT041,65
2023-09-03,CLV001,MAT042,78
2023-09-03,CLV001,MAT043,127
2023-09-03,CLV001,MAT044,48
2023-09-03,CLV001,MAT045,124
2023-09-03,CLV001,MAT046,114
2023-09-03,CLV001,MAT047,58
2023-09-03,CLV001,MAT048,127
2023-09-03,CLV001,MAT049,94
2023-09-03,CLV001,MAT050,97
2023-09-03,ATL001,MAT001,92
2023-09-03,ATL001,MAT002,140
2023-09-03,ATL001,MAT003,46
2023-09-03,ATL001,MAT004,81
2023-09-03,ATL001,MAT005,130
2023-09-03,ATL001,MAT006,34
2023-09-03,ATL001,MAT007,100
2023-09-03,ATL001,MAT008,36
2023-09-03,ATL001,MAT009,132
2023-09-03,ATL001,MAT010,44
2023-09-03,ATL001,MAT011,141
2023-09-03,ATL001,MAT012,102
2023-09-03,ATL001,MAT013,100
2023-09-03,ATL001,MAT014,124
2023-09-03,ATL001,MAT015,150
2023-09-03,ATL001,MAT016,60
2023-09-03,ATL001,MAT017,131
2023-09-03,ATL001,MAT018,63
2023-09-03,ATL001,MAT019,90
2023-09-03,ATL001,MAT020,63
2023-09-03,ATL001,MAT021,115
2023-09-03,ATL001,MAT022,50
2023-09-03,ATL001,MAT023,61
2023-09-03,ATL001,MAT024,72
2023-09-03,ATL001,MAT025,158
2023-09-03,ATL001,MAT026,109
2023-09-03,ATL001,MAT027,109
2023-09-03,ATL001,MAT028,61
2023-09-03,ATL001,MAT029,108
2023-09-03,ATL001,MAT030,106
2023-09-03,ATL001,MAT031,99
2023-09-03,ATL001,MAT032,163
2023-09-03,ATL001,MAT033,133
2023-09-03,ATL001,MAT034,134
2023-09-03,ATL001,MAT035,90
2023-09-03,ATL001,MAT036,93
2023-09-03,ATL001,MAT037,66
2023-09-03,ATL001,MAT038,116
2023-09-03,ATL001,MAT039,101
2023-09-03,ATL001,MAT040,166
2023-09-03,ATL001,MAT041,114
2023-09-03,ATL001,MAT042,84
2023-09-03,ATL001,MAT043,95
2023-09-03,ATL001,MAT044,129
2023-09-03,ATL001,MAT045,78
2023-09-03,ATL001,MAT046,32
2023-09-03,ATL001,MAT047,52
2023-09-03,ATL001,MAT048,140
2023-09-03,ATL001,MAT049,131
2023-09-03,ATL001,MAT050,41
2023-09-04,CLV001,MAT001,102
2023-09-04,CLV001,MAT002,113
2023-09-04,CLV001,MAT003,160
2023-09-04,CLV001,MAT004,68
2023-09-04,CLV001,MAT005,136
2023-09-04,CLV001,MAT006,75
2023-09-04,CLV001,MAT007,125
2023-09-04,CLV001,MAT008,81
2023-09-04,CLV001,MAT009,36
2023-09-04,CLV001,MAT010,49
2023-09-04,CLV001,MAT011,132
2023-09-04,CLV001,MAT012,104
2023-09-04,CLV001,MAT013,125
2023-09-04,CLV001,MAT014,95
2023-09-04,CLV001,MAT015,129
2023-09-04,CLV001,MAT016,45
2023-09-04,CLV001,MAT017,127
2023-09-04,CLV001,MAT018,55
2023-09-04,CLV001,MAT019,60
2023-09-04,CLV001,MAT020,40
2023-09-04,CLV001,MAT021,100
2023-09-04,CLV001,MAT022,122
2023-09-04,CLV001,MAT023,51
2023-09-04,CLV001,MAT024,98
2023-09-04,CLV001,MAT025,89
2023-09-04,CLV001,MAT026,59
2023-09-04,CLV001,MAT027,71
2023-09-04,CLV001,MAT028,110
2023-09-04,CLV001,MAT029,122
2023-09-04,CLV001,MAT030,113
2023-09-04,CLV001,MAT031,83
2023-09-04,CLV001,MAT032,134
2023-09-04,CLV001,MAT033,127
2023-09-04,CLV001,MAT034,37
2023-09-04,CLV001,MAT035,84
2023-09-04,CLV001,MAT036,118
2023-09-04,CLV001,MAT037,53
2023-09-04,CLV001,MAT038,81
2023-09-04,CLV001,MAT039,115
2023-09-04,CLV001,MAT040,120
2023-09-04,CLV001,MAT041,52
2023-09-04,CLV001,MAT042,35
2023-09-04,CLV001,MAT043,92
2023-09-04,CLV001,MAT044,134
2023-09-04,CLV001,MAT045,34
2023-09-04,CLV001,MAT046,100
2023-09-04,CLV001,MAT047,97
2023-09-04,CLV001,MAT048,146
2023-09-04,CLV001,MAT049,142
2023-09-04,CLV001,MAT050,102
2023-09-04,ATL001,MAT001,52
2023-09-04,ATL001,MAT002,77
2023-09-04,ATL001,MAT003,167
2023-09-04,ATL001,MAT004,149
2023-09-04,ATL001,MAT005,81
2023-09-04,ATL001,MAT006,49
2023-09-04,ATL001,MAT007,121
2023-09-04,ATL001,MAT008,93
2023-09-04,ATL001,MAT009,51
2023-09-04,ATL001,MAT010,43
2023-09-04,ATL001,MAT011,99
2023-09-04,ATL001,MAT012,115
2023-09-04,ATL001,MAT013,129
2023-09-04,ATL001,MAT014,113
2023-09-04,ATL001,MAT015,112
2023-09-04,ATL001,MAT016,72
2023-09-04,ATL001,MAT017,49
2023-09-04,ATL001,MAT018,72
2023-09-04,ATL001,MAT019,119
2023-09-04,ATL001,MAT020,98
2023-09-04,ATL001,MAT021,44
2023-09-04,ATL001,MAT022,99
2023-09-04,ATL001,MAT023,66
2023-09-04,ATL001,MAT024,35
2023-09-04,ATL001,MAT025,52
2023-09-04,ATL001,MAT026,87
2023-09-04,ATL001,MAT027,72
2023-09-04,ATL001,MAT028,83
2023-09-04,ATL001,MAT029,96
2023-09-04,ATL001,MAT030,90
2023-09-04,ATL001,MAT031,54
2023-09-04,ATL001,MAT032,62
2023-09-04,ATL001,MAT033,97
2023-09-04,ATL001,MAT034,77
2023-09-04,ATL001,MAT035,57
2023-09-04,ATL001,MAT036,47
2023-09-04,ATL001,MAT037,123
2023-09-04,ATL001,MAT038,83
2023-09-04,ATL001,MAT039,117
2023-09-04,ATL001,MAT040,109
2023-09-04,ATL001,MAT041,54
2023-09-04,ATL001,MAT042,113
2023-09-04,ATL001,MAT043,165
2023-09-04,ATL001,MAT044,85
2023-09-04,ATL001,MAT045,136
2023-09-04,ATL001,MAT046,127
2023-09-04,ATL001,MAT047,157
2023-09-04,ATL001,MAT048,126
2023-09-04,ATL001,MAT049,82
2023-09-04,ATL001,MAT050,97
2023-09-05,CLV001,MAT001,43
2023-09-05,CLV001,MAT002,35
2023-09-05,CLV001,MAT003,114
2023-09-05,CLV001,MAT004,152
2023-09-05,CLV001,MAT005,113
2023-09-05,CLV001,MAT006,80
2023-09-05,CLV001,MAT007,153
2023-09-05,CLV001,MAT008,68
2023-09-05,CLV001,MAT009,120
2023-09-05,CLV001,MAT010,122
2023-09-05,CLV001,MAT011,95
2023-09-05,CLV001,MAT012,61
2023-09-05,CLV001,MAT013,61
2023-09-05,CLV001,MAT014,96
2023-09-05,CLV001,MAT015,105
2023-09-05,CLV001,MAT016,73
2023-09-05,CLV001,MAT017,125
2023-09-05,CLV001,MAT018,84
2023-09-05,CLV001,MAT019,41
2023-09-05,CLV001,MAT020,107
2023-09-05,CLV001,MAT021,109
2023-09-05,CLV001,MAT022,143
2023-09-05,CLV001,MAT023,50
2023-09-05,CLV001,MAT024,88
2023-09-05,CLV001,MAT025,49
2023-09-05,CLV001,MAT026,94
2023-09-05,CLV001,MAT027,106
2023-09-05,CLV001,MAT028,105
2023-09-05,CLV001,MAT029,110
2023-09-05,CLV001,MAT030,143
2023-09-05,CLV001,MAT031,142
2023-09-05,CLV001,MAT032,146
2023-09-05,CLV001,MAT033,49
2023-09-05,CLV001,MAT034,143
2023-09-05,CLV001,MAT035,54
2023-09-05,CLV001,MAT036,151
2023-09-05,CLV001,MAT037,106
2023-09-05,CLV001,MAT038,106
2023-09-05,CLV001,MAT039,68
2023-09-05,CLV001,MAT040,92
2023-09-05,CLV001,MAT041,44
2023-09-05,CLV001,MAT042,143
2023-09-05,CLV001,MAT043,127
2023-09-05,CLV001,MAT044,44
2023-09-05,CLV001,MAT045,96
2023-09-05,CLV001,MAT046,90
2023-09-05,CLV001,MAT047,104
2023-09-05,CLV001,MAT048,126
2023-09-05,CLV001,MAT049,73
2023-09-05,CLV001,MAT050,133
2023-09-05,ATL001,MAT001,130
2023-09-05,ATL001,MAT002,62
2023-09-05,ATL001,MAT003,89
2023-09-05,ATL001,MAT004,66
2023-09-05,ATL001,MAT005,108
2023-09-05,ATL001,MAT006,78
2023-09-05,ATL001,MAT007,68
2023-09-05,ATL001,MAT008,61
2023-09-05,ATL001,MAT009,120
2023-09-05,ATL001,MAT010,121
2023-09-05,ATL001,MAT011,102
2023-09-05,ATL001,MAT012,49
2023-09-05,ATL001,MAT013,65
2023-09-05,ATL001,MAT014,52
2023-09-05,ATL001,MAT015,47
2023-09-05,ATL001,MAT016,143
2023-09-05,ATL001,MAT017,55
2023-09-05,ATL001,MAT018,63
2023-09-05,ATL001,MAT019,54
2023-09-05,ATL001,MAT020,83
2023-09-05,ATL001,MAT021,143
2023-09-05,ATL001,MAT022,120
2023-09-05,ATL001,MAT023,64
2023-09-05,ATL001,MAT024,86
2023-09-05,ATL001,MAT025,57
2023-09-05,ATL001,MAT026,76
2023-09-05,ATL001,MAT027,90
2023-09-05,ATL001,MAT028,77
2023-09-05,ATL001,MAT029,84
2023-09-05,ATL001,MAT030,68
2023-09-05,ATL001,MAT031,65
2023-09-05,ATL001,MAT032,32
2023-09-05,ATL001,MAT033,103
2023-09-05,ATL001,MAT034,55
2023-09-05,ATL001,MAT035,101
2023-09-05,ATL001,MAT036,117
2023-09-05,ATL001,MAT037,75
2023-09-05,ATL001,MAT038,51
2023-09-05,ATL001,MAT039,65
2023-09-05,ATL001,MAT040,88
2023-09-05,ATL001,MAT041,67
2023-09-05,ATL001,MAT042,52
2023-09-05,ATL001,MAT043,54
2023-09-05,ATL001,MAT044,68
2023-09-05,ATL001,MAT045,87
2023-09-05,ATL001,MAT046,172
2023-09-05,ATL001,MAT047,123
2023-09-05,ATL001,MAT048,113
2023-09-05,ATL001,MAT049,131
2023-09-05,ATL001,MAT050,102
2023-09-06,CLV001,MAT001,148
2023-09-06,CLV001,MAT002,35
2023-09-06,CLV001,MAT003,85
2023-09-06,CLV001,MAT004,104
2023-09-06,CLV001,MAT005,113
2023-09-06,CLV001,MAT006,139
2023-09-06,CLV001,MAT007,113
2023-09-06,CLV001,MAT008,56
2023-09-06,CLV001,MAT009,99
2023-09-06,CLV001,MAT010,48
2023-09-06,CLV001,MAT011,58
2023-09-06,CLV001,MAT012,127
2023-09-06,CLV001,MAT013,144
2023-09-06,CLV001,MAT014,47
2023-09-06,CLV001,MAT015,48
2023-09-06,CLV001,MAT016,105
2023-09-06,CLV001,MAT017,32
2023-09-06,CLV001,MAT018,111
2023-09-06,CLV001,MAT019,52
2023-09-06,CLV001,MAT020,45
2023-09-06,CLV001,MAT021,75
2023-09-06,CLV001,MAT022,170
2023-09-06,CLV001,MAT023,45
2023-09-06,CLV001,MAT024,131
2023-09-06,CLV001,MAT025,163
2023-09-06,CLV001,MAT026,120
2023-09-06,CLV001,MAT027,80
2023-09-06,CLV001,MAT028,96
2023-09-06,CLV001,MAT029,61
2023-09-06,CLV001,MAT030,111
2023-09-06,CLV001,MAT031,84
2023-09-06,CLV001,MAT032,82
2023-09-06,CLV001,MAT033,40
2023-09-06,CLV001,MAT034,93
2023-09-06,CLV001,MAT035,69
2023-09-06,CLV001,MAT036,115
2023-09-06,CLV001,MAT037,88
2023-09-06,CLV001,MAT038,51
2023-09-06,CLV001,MAT039,86
2023-09-06,CLV001,MAT040,82
2023-09-06,CLV001,MAT041,89
2023-09-06,CLV001,MAT042,154
2023-09-06,CLV001,MAT043,107
2023-09-06,CLV001,MAT044,71
2023-09-06,CLV001,MAT045,95
2023-09-06,CLV001,MAT046,57
2023-09-06,CLV001,MAT047,129
2023-09-06,CLV001,MAT048,105
2023-09-06,CLV001,MAT049,86
2023-09-06,CLV001,MAT050,45
2023-09-06,ATL001,MAT001,135
2023-09-06,ATL001,MAT002,42
2023-09-06,ATL001,MAT003,40
2023-09-06,ATL001,MAT004,47
2023-09-06,ATL001,MAT005,98
2023-09-06,ATL001,MAT006,149
2023-09-06,ATL001,MAT007,36
2023-09-06,ATL001,MAT008,93
2023-09-06,ATL001,MAT009,91
2023-09-06,ATL001,MAT010,92
2023-09-06,ATL001,MAT011,37
2023-09-06,ATL001,MAT012,110
2023-09-06,ATL001,MAT013,94
2023-09-06,ATL001,MAT014,112
2023-09-06,ATL001,MAT015,71
2023-09-06,ATL001,MAT016,100
2023-09-06,ATL001,MAT017,77
2023-09-06,ATL001,MAT018,116
2023-09-06,ATL001,MAT019,140
2023-09-06,ATL001,MAT020,58
2023-09-06,ATL001,MAT021,134
2023-09-06,ATL001,MAT022,43
2023-09-06,ATL001,MAT023,86
2023-09-06,ATL001,MAT024,103
2023-09-06,ATL001,MAT025,118
2023-09-06,ATL001,MAT026,43
2023-09-06,ATL001,MAT027,84
2023-09-06,ATL001,MAT028,161
2023-09-06,ATL001,MAT029,109
2023-09-06,ATL001,MAT030,83
2023-09-06,ATL001,MAT031,118
2023-09-06,ATL001,MAT032,110
2023-09-06,ATL001,MAT033,110
2023-09-06,ATL001,MAT034,138
2023-09-06,ATL001,MAT035,91
2023-09-06,ATL001,MAT036,80
2023-09-06,ATL001,MAT037,79
2023-09-06,ATL001,MAT038,104
2023-09-06,ATL001,MAT039,58
2023-09-06,ATL001,MAT040,44
2023-09-06,ATL001,MAT041,50
2023-09-06,ATL001,MAT042,112
2023-09-06,ATL001,MAT043,115
2023-09-06,ATL001,MAT044,49
2023-09-06,ATL001,MAT045,136
2023-09-06,ATL001,MAT046,64
2023-09-06,ATL001,MAT047,112
2023-09-06,ATL001,MAT048,88
2023-09-06,ATL001,MAT049,105
2023-09-06,ATL001,MAT050,45
2023-09-07,CLV001,MAT001,45
2023-09-07,CLV001,MAT002,148
2023-09-07,CLV001,MAT003,117
2023-09-07,CLV001,MAT004,70
2023-09-07,CLV001,MAT005,154
2023-09-07,CLV001,MAT006,39
2023-09-07,CLV001,MAT007,97
2023-09-07,CLV001,MAT008,140
2023-09-07,CLV001,MAT009,154
2023-09-07,CLV001,MAT010,35
2023-09-07,CLV001,MAT011,114
2023-09-07,CLV001,MAT012,114
2023-09-07,CLV001,MAT013,120
2023-09-07,CLV001,MAT014,41
2023-09-07,CLV001,MAT015,36
2023-09-07,CLV001,MAT016,39
2023-09-07,CLV001,MAT017,51
2023-09-07,CLV001,MAT018,89
2023-09-07,CLV001,MAT019,97
2023-09-07,CLV001,MAT020,126
2023-09-07,CLV001,MAT021,86
2023-09-07,CLV001,MAT022,127
2023-09-07,CLV001,MAT023,99
2023-09-07,CLV001,MAT024,61
2023-09-07,CLV001,MAT025,41
2023-09-07,CLV001,MAT026,139
2023-09-07,CLV001,MAT027,85
2023-09-07,CLV001,MAT028,107
2023-09-07,CLV001,MAT029,42
2023-09-07,CLV001,MAT030,81
2023-09-07,CLV001,MAT031,136
2023-09-07,CLV001,MAT032,72
2023-09-07,CLV001,MAT033,75
2023-09-07,CLV001,MAT034,54
2023-09-07,CLV001,MAT035,104
2023-09-07,CLV001,MAT036,32
2023-09-07,CLV001,MAT037,44
2023-09-07,CLV001,MAT038,38
2023-09-07,CLV001,MAT039,61
2023-09-07,CLV001,MAT040,54
2023-09-07,CLV001,MAT041,90
2023-09-07,CLV001,MAT042,62
2023-09-07,CLV001,MAT043,153
2023-09-07,CLV001,MAT044,49
2023-09-07,CLV001,MAT045,80
2023-09-07,CLV001,MAT046,144
2023-09-07,CLV001,MAT047,65
2023-09-07,CLV001,MAT048,152
2023-09-07,CLV001,MAT049,86
2023-09-07,CLV001,MAT050,144
2023-09-07,ATL001,MAT001,56
2023-09-07,ATL001,MAT002,120
2023-09-07,ATL001,MAT003,148
2023-09-07,ATL001,MAT004,104
2023-09-07,ATL001,MAT005,161
2023-09-07,ATL001,MAT006,117
2023-09-07,ATL001,MAT007,81
2023-09-07,ATL001,MAT008,112
2023-09-07,ATL001,MAT009,49
2023-09-07,ATL001,MAT010,76
2023-09-07,ATL001,MAT011,87
2023-09-07,ATL001,MAT012,71
2023-09-07,ATL001,MAT013,56
2023-09-07,ATL001,MAT014,81
2023-09-07,ATL001,MAT015,104
2023-09-07,ATL001,MAT016,50
2023-09-07,ATL001,MAT017,135
2023-09-07,ATL001,MAT018,69
2023-09-07,ATL001,MAT019,39
2023-09-07,ATL001,MAT020,109
2023-09-07,ATL001,MAT021,38
2023-09-07,ATL001,MAT022,109
2023-09-07,ATL001,MAT023,68
2023-09-07,ATL001,MAT024,40
2023-09-07,ATL001,MAT025,50
2023-09-07,ATL001,MAT026,155
2023-09-07,ATL001,MAT027,93
2023-09-07,ATL001,MAT028,106
2023-09-07,ATL001,MAT029,74
2023-09-07,ATL001,MAT030,122
2023-09-07,ATL001,MAT031,111
2023-09-07,ATL001,MAT032,75
2023-09-07,ATL001,MAT033,149
2023-09-07,ATL001,MAT034,102
2023-09-07,ATL001,MAT035,75
2023-09-07,ATL001,MAT036,63
2023-09-07,ATL001,MAT037,52
2023-09-07,ATL001,MAT038,135
2023-09-07,ATL001,MAT039,137
2023-09-07,ATL001,MAT040,70
2023-09-07,ATL001,MAT041,67
2023-09-07,ATL001,MAT042,75
2023-09-07,ATL001,MAT043,93
2023-09-07,ATL001,MAT044,74
2023-09-07,ATL001,MAT045,52
2023-09-07,ATL001,MAT046,63
2023-09-07,ATL001,MAT047,99
2023-09-07,ATL001,MAT048,105
2023-09-07,ATL001,MAT049,53
2023-09-07,ATL001,MAT050,66
2023-09-08,CLV001,MAT001,135
2023-09-08,CLV001,MAT002,112
2023-09-08,CLV001,MAT003,40
2023-09-08,CLV001,MAT004,144
2023-09-08,CLV001,MAT005,79
2023-09-08,CLV001,MAT006,115
2023-09-08,CLV001,MAT007,88
2023-09-08,CLV001,MAT008,88
2023-09-08,CLV001,MAT009,110
2023-09-08,CLV001,MAT010,116
2023-09-08,CLV001,MAT011,69
2023-09-08,CLV001,MAT012,103
2023-09-08,CLV001,MAT013,164
2023-09-08,CLV001,MAT014,125
2023-09-08,CLV001,MAT015,146
2023-09-08,CLV001,MAT016,77
2023-09-08,CLV001,MAT017,107
2023-09-08,CLV001,MAT018,44
2023-09-08,CLV001,MAT019,99
2023-09-08,CLV001,MAT020,78
2023-09-08,CLV001,MAT021,41
2023-09-08,CLV001,MAT022,123
2023-09-08,CLV001,MAT023,44
2023-09-08,CLV001,MAT024,93
2023-09-08,CLV001,MAT025,94
2023-09-08,CLV001,MAT026,91
2023-09-08,CLV001,MAT027,94
2023-09-08,CLV001,MAT028,153
2023-09-08,CLV001,MAT029,97
2023-09-08,CLV001,MAT030,146
2023-09-08,CLV001,MAT031,66
2023-09-08,CLV001,MAT032,141
2023-09-08,CLV001,MAT033,95
2023-09-08,CLV001,MAT034,61
2023-09-08,CLV001,MAT035,50
2023-09-08,CLV001,MAT036,88
2023-09-08,CLV001,MAT037,84
2023-09-08,CLV001,MAT038,53
2023-09-08,CLV001,MAT039,108
2023-09-08,CLV001,MAT040,103
2023-09-08,CLV001,MAT041,45
2023-09-08,CLV001,MAT042,113
2023-09-08,CLV001,MAT043,142
2023-09-08,CLV001,MAT044,121
2023-09-08,CLV001,MAT045,109
2023-09-08,CLV001,MAT046,70
2023-09-08,CLV001,MAT047,60
2023-09-08,CLV001,MAT048,46
2023-09-08,CLV001,MAT049,54
2023-09-08,CLV001,MAT050,38
2023-09-08,ATL001,MAT001,105
2023-09-08,ATL001,MAT002,76
2023-09-08,ATL001,MAT003,48
2023-09-08,ATL001,MAT004,61
2023-09-08,ATL001,MAT005,89
2023-09-08,ATL001,MAT006,123
2023-09-08,ATL001,MAT007,148
2023-09-08,ATL001,MAT008,151
2023-09-08,ATL001,MAT009,76
2023-09-08,ATL001,MAT010,98
2023-09-08,ATL001,MAT011,60
2023-09-08,ATL001,MAT012,65
2023-09-08,ATL001,MAT013,56
2023-09-08,ATL001,MAT014,113
2023-09-08,ATL001,MAT015,124
2023-09-08,ATL001,MAT016,86
2023-09-08,ATL001,MAT017,106
2023-09-08,ATL001,MAT018,163
2023-09-08,ATL001,MAT019,59
2023-09-08,ATL001,MAT020,63
2023-09-08,ATL001,MAT021,80
2023-09-08,ATL001,MAT022,47
2023-09-08,ATL001,MAT023,55
2023-09-08,ATL001,MAT024,148
2023-09-08,ATL001,MAT025,117
2023-09-08,ATL001,MAT026,64
2023-09-08,ATL001,MAT027,136
2023-09-08,ATL001,MAT028,86
2023-09-08,ATL001,MAT029,98
2023-09-08,ATL001,MAT030,57
2023-09-08,ATL001,MAT031,119
2023-09-08,ATL001,MAT032,59
2023-09-08,ATL001,MAT033,83
2023-09-08,ATL001,MAT034,116
2023-09-08,ATL001,MAT035,151
2023-09-08,ATL001,MAT036,103
2023-09-08,ATL001,MAT037,118
2023-09-08,ATL001,MAT038,83
2023-09-08,ATL001,MAT039,123
2023-09-08,ATL001,MAT040,163
2023-09-08,ATL001,MAT041,66
2023-09-08,ATL001,MAT042,47
2023-09-08,ATL001,MAT043,56
2023-09-08,ATL001,MAT044,92
2023-09-08,ATL001,MAT045,66
2023-09-08,ATL001,MAT046,80
2023-09-08,ATL001,MAT047,118
2023-09-08,ATL001,MAT048,45
2023-09-08,ATL001,MAT049,47
2023-09-08,ATL001,MAT050,81
2023-09-09,CLV001,MAT001,30
2023-09-09,CLV001,MAT002,52
2023-09-09,CLV001,MAT003,67
2023-09-09,CLV001,MAT004,111
2023-09-09,CLV001,MAT005,90
2023-09-09,CLV001,MAT006,113
2023-09-09,CLV001,MAT007,76
2023-09-09,CLV001,MAT008,97
2023-09-09,CLV001,MAT009,104
2023-09-09,CLV001,MAT010,52
2023-09-09,CLV001,MAT011,87
2023-09-09,CLV001,MAT012,112
2023-09-09,CLV001,MAT013,40
2023-09-09,CLV001,MAT014,158
2023-09-09,CLV001,MAT015,70
2023-09-09,CLV001,MAT016,143
2023-09-09,CLV001,MAT017,40
2023-09-09,CLV001,MAT018,82
2023-09-09,CLV001,MAT019,39
2023-09-09,CLV001,MAT020,124
2023-09-09,CLV001,MAT021,52
2023-09-09,CLV001,MAT022,79
2023-09-09,CLV001,MAT023,57
2023-09-09,CLV001,MAT024,156
2023-09-09,CLV001,MAT025,54
2023-09-09,CLV001,MAT026,73
2023-09-09,CLV001,MAT027,97
2023-09-09,CLV001,MAT028,63
2023-09-09,CLV001,MAT029,52
2023-09-09,CLV001,MAT030,93
2023-09-09,CLV001,MAT031,71
2023-09-09,CLV001,MAT032,134
2023-09-09,CLV001,MAT033,136
2023-09-09,CLV001,MAT034,46
2023-09-09,CLV001,MAT035,104
2023-09-09,CLV001,MAT036,134
2023-09-09,CLV001,MAT037,42
2023-09-09,CLV001,MAT038,94
2023-09-09,CLV001,MAT039,38
2023-09-09,CLV001,MAT040,43
2023-09-09,CLV001,MAT041,137
2023-09-09,CLV001,MAT042,151
2023-09-09,CLV001,MAT043,85
2023-09-09,CLV001,MAT044,38
2023-09-09,CLV001,MAT045,41
2023-09-09,CLV001,MAT046,111
2023-09-09,CLV001,MAT047,135
2023-09-09,CLV001,MAT048,152
2023-09-09,CLV001,MAT049,98
2023-09-09,CLV001,MAT050,41
2023-09-09,ATL001,MAT001,128
2023-09-09,ATL001,MAT002,68
2023-09-09,ATL001,MAT003,63
2023-09-09,ATL001,MAT004,33
2023-09-09,ATL001,MAT005,51
2023-09-09,ATL001,MAT006,161
2023-09-09,ATL001,MAT007,42
2023-09-09,ATL001,MAT008,133
2023-09-09,ATL001,MAT009,103
2023-09-09,ATL001,MAT010,76
2023-09-09,ATL001,MAT011,80
2023-09-09,ATL001,MAT012,152
2023-09-09,ATL001,MAT013,73
2023-09-09,ATL001,MAT014,80
2023-09-09,ATL001,MAT015,32
2023-09-09,ATL001,MAT016,149
2023-09-09,ATL001,MAT017,126
2023-09-09,ATL001,MAT018,83
2023-09-09,ATL001,MAT019,98
2023-09-09,ATL001,MAT020,101
2023-09-09,ATL001,MAT021,102
2023-09-09,ATL001,MAT022,111
2023-09-09,ATL001,MAT023,47
2023-09-09,ATL001,MAT024,62
2023-09-09,ATL001,MAT025,112
2023-09-09,ATL001,MAT026,87
2023-09-09,ATL001,MAT027,130
2023-09-09,ATL001,MAT028,161
2023-09-09,ATL001,MAT029,82
2023-09-09,ATL001,MAT030,87
2023-09-09,ATL001,MAT031,151
2023-09-09,ATL001,MAT032,86
2023-09-09,ATL001,MAT033,126
2023-09-09,ATL001,MAT034,140
2023-09-09,ATL001,MAT035,67
2023-09-09,ATL001,MAT036,53
2023-09-09,ATL001,MAT037,44
2023-09-09,ATL001,MAT038,77
2023-09-09,ATL001,MAT039,62
2023-09-09,ATL001,MAT040,79
2023-09-09,ATL001,MAT041,131
2023-09-09,ATL001,MAT042,117
2023-09-09,ATL001,MAT043,106
2023-09-09,ATL001,MAT044,127
2023-09-09,ATL001,MAT045,93
2023-09-09,ATL001,MAT046,42
2023-09-09,ATL001,MAT047,70
2023-09-09,ATL001,MAT048,59
2023-09-09,ATL001,MAT049,34
2023-09-09,ATL001,MAT050,58
2023-09-10,CLV001,MAT001,57
2023-09-10,CLV001,MAT002,98
2023-09-10,CLV001,MAT003,54
2023-09-10,CLV001,MAT004,102
2023-09-10,CLV001,MAT005,112
2023-09-10,CLV001,MAT006,97
2023-09-10,CLV001,MAT007,71
2023-09-10,CLV001,MAT008,107
2023-09-10,CLV001,MAT009,59
2023-09-10,CLV001,MAT010,154
2023-09-10,CLV001,MAT011,50
2023-09-10,CLV001,MAT012,69
2023-09-10,CLV001,MAT013,117
2023-09-10,CLV001,MAT014,127
2023-09-10,CLV001,MAT015,111
2023-09-10,CLV001,MAT016,127
2023-09-10,CLV001,MAT017,48
2023-09-10,CLV001,MAT018,114
2023-09-10,CLV001,MAT019,106
2023-09-10,CLV001,MAT020,105
2023-09-10,CLV001,MAT021,98
2023-09-10,CLV001,MAT022,88
2023-09-10,CLV001,MAT023,71
2023-09-10,CLV001,MAT024,99
2023-09-10,CLV001,MAT025,64
2023-09-10,CLV001,MAT026,124
2023-09-10,CLV001,MAT027,129
2023-09-10,CLV001,MAT028,137
2023-09-10,CLV001,MAT029,140
2023-09-10,CLV001,MAT030,91
2023-09-10,CLV001,MAT031,57
2023-09-10,CLV001,MAT032,156
2023-09-10,CLV001,MAT033,114
2023-09-10,CLV001,MAT034,55
2023-09-10,CLV001,MAT035,97
2023-09-10,CLV001,MAT036,100
2023-09-10,CLV001,MAT037,104
2023-09-10,CLV001,MAT038,61
2023-09-10,CLV001,MAT039,109
2023-09-10,CLV001,MAT040,74
2023-09-10,CLV001,MAT041,87
2023-09-10,CLV001,MAT042,81
2023-09-10,CLV001,MAT043,116
2023-09-10,CLV001,MAT044,118
2023-09-10,CLV001,MAT045,82
2023-09-10,CLV001,MAT046,111
2023-09-10,CLV001,MAT047,86
2023-09-10,CLV001,MAT048,97
2023-09-10,CLV001,MAT049,125
2023-09-10,CLV001,MAT050,112
2023-09-10,ATL001,MAT001,55
2023-09-10,ATL001,MAT002,48
2023-09-10,ATL001,MAT003,37
2023-09-10,ATL001,MAT004,94
2023-09-10,ATL001,MAT005,57
2023-09-10,ATL001,MAT006,114
2023-09-10,ATL001,MAT007,97
2023-09-10,ATL001,MAT008,84
2023-09-10,ATL001,MAT009,104
2023-09-10,ATL001,MAT010,121
2023-09-10,ATL001,MAT011,90
2023-09-10,ATL001,MAT012,32
2023-09-10,ATL001,MAT013,64
2023-09-10,ATL001,MAT014,107
2023-09-10,ATL001,MAT015,82
2023-09-10,ATL001,MAT016,95
2023-09-10,ATL001,MAT017,94
2023-09-10,ATL001,MAT018,76
2023-09-10,ATL001,MAT019,96
2023-09-10,ATL001,MAT020,56
2023-09-10,ATL001,MAT021,75
2023-09-10,ATL001,MAT022,117
2023-09-10,ATL001,MAT023,119
2023-09-10,ATL001,MAT024,78
2023-09-10,ATL001,MAT025,90
