date,plant_id,material_id,quantity_on_hand
2023-09-12,ATL001,MAT022,12232
2023-09-12,ATL001,MAT023,11678
2023-09-12,ATL001,MAT024,8989
2023-09-12,ATL001,MAT025,16730
2023-09-12,ATL001,MAT026,8732
2023-09-12,ATL001,MAT027,4949
2023-09-12,ATL001,MAT028,3822
2023-09-12,ATL001,MAT029,7749
2023-09-12,ATL001,MAT030,24517
2023-09-12,ATL001,MAT031,1384
2023-09-12,ATL001,MAT032,17288
2023-09-12,ATL001,MAT033,15599
2023-09-12,ATL001,MAT034,5453
2023-09-12,ATL001,MAT035,2183
2023-09-12,ATL001,MAT036,4714
2023-09-12,ATL001,MAT037,2136
2023-09-12,ATL001,MAT038,11931
2023-09-12,ATL001,MAT039,8672
2023-09-12,ATL001,MAT040,14122
2023-09-12,ATL001,MAT041,6862
2023-09-12,ATL001,MAT042,7096
2023-09-12,ATL001,MAT043,15744
2023-09-12,ATL001,MAT044,11427
2023-09-12,ATL001,MAT045,585
2023-09-12,ATL001,MAT046,8724
2023-09-12,ATL001,MAT047,11473
2023-09-12,ATL001,MAT048,1332
2023-09-12,ATL001,MAT049,3947
2023-09-12,ATL001,MAT050,21647
2023-09-13,CLV001,MAT001,3526
2023-09-13,CLV001,MAT002,9268
2023-09-13,CLV001,MAT003,21686
2023-09-13,CLV001,MAT004,6611
2023-09-13,CLV001,MAT005,11500
2023-09-13,CLV001,MAT006,0
2023-09-13,CLV001,MAT007,12033
2023-09-13,CLV001,MAT008,8012
2023-09-13,CLV001,MAT009,6827
2023-09-13,CLV001,MAT010,15254
2023-09-13,CLV001,MAT011,8992
2023-09-13,CLV001,MAT012,4912
2023-09-13,CLV001,MAT013,8053
2023-09-13,CLV001,MAT014,23013
2023-09-13,CLV001,MAT015,9313
2023-09-13,CLV001,MAT016,9361
2023-09-13,CLV001,MAT017,15404
2023-09-13,CLV001,MAT018,15189
2023-09-13,CLV001,MAT019,3524
2023-09-13,CLV001,MAT020,3045
2023-09-13,CLV001,MAT021,3300
2023-09-13,CLV001,MAT022,0
2023-09-13,CLV001,MAT023,6160
2023-09-13,CLV001,MAT024,4372
2023-09-13,CLV001,MAT025,11621
2023-09-13,CLV001,MAT026,11557
2023-09-13,CLV001,MAT027,1689
2023-09-13,CLV001,MAT028,7746
2023-09-13,CLV001,MAT029,10483
2023-09-13,CLV001,MAT030,22020
2023-09-13,CLV001,MAT031,13872
2023-09-13,CLV001,MAT032,10525
2023-09-13,CLV001,MAT033,17829
2023-09-13,CLV001,MAT034,8596
2023-09-13,CLV001,MAT035,15221
2023-09-13,CLV001,MAT036,9504
2023-09-13,CLV001,MAT037,7213
2023-09-13,CLV001,MAT038,2300
2023-09-13,CLV001,MAT039,2182
2023-09-13,CLV001,MAT040,16639
2023-09-13,CLV001,MAT041,3987
2023-09-13,CLV001,MAT042,12892
2023-09-13,CLV001,MAT043,519
2023-09-13,CLV001,MAT044,7448
2023-09-13,CLV001,MAT045,4298
2023-09-13,CLV001,MAT046,11091
2023-09-13,CLV001,MAT047,14787
2023-09-13,CLV001,MAT048,9853
2023-09-13,CLV001,MAT049,2929
2023-09-13,CLV001,MAT050,13182
2023-09-13,ATL001,MAT001,3721
2023-09-13,ATL001,MAT002,3643
2023-09-13,ATL001,MAT003,17167
2023-09-13,ATL001,MAT004,9491
2023-09-13,ATL001,MAT005,7070
2023-09-13,ATL001,MAT006,13543
2023-09-13,ATL001,MAT007,8805
2023-09-13,ATL001,MAT008,5049
2023-09-13,ATL001,MAT009,13177
2023-09-13,ATL001,MAT010,5173
2023-09-13,ATL001,MAT011,3631
2023-09-13,ATL001,MAT012,9989
2023-09-13,ATL001,MAT013,5572
2023-09-13,ATL001,MAT014,3672
2023-09-13,ATL001,MAT015,22061
2023-09-13,ATL001,MAT016,5967
2023-09-13,ATL001,MAT017,3069
2023-09-13,ATL001,MAT018,2731
2023-09-13,ATL001,MAT019,6514
2023-09-13,ATL001,MAT020,8428
2023-09-13,ATL001,MAT021,5313
2023-09-13,ATL001,MAT022,12076
2023-09-13,ATL001,MAT023,11542
2023-09-13,ATL001,MAT024,8940
2023-09-13,ATL001,MAT025,16613
2023-09-13,ATL001,MAT026,8631
2023-09-13,ATL001,MAT027,4903
2023-09-13,ATL001,MAT028,3733
2023-09-13,ATL001,MAT029,7669
2023-09-13,ATL001,MAT030,24483
2023-09-13,ATL001,MAT031,1227
2023-09-13,ATL001,MAT032,17133
2023-09-13,ATL001,MAT033,15505
2023-09-13,ATL001,MAT034,5405
2023-09-13,ATL001,MAT035,2131
2023-09-13,ATL001,MAT036,4675
2023-09-13,ATL001,MAT037,1979
2023-09-13,ATL001,MAT038,11870
2023-09-13,ATL001,MAT039,8600
2023-09-13,ATL001,MAT040,14086
2023-09-13,ATL001,MAT041,6749
2023-09-13,ATL001,MAT042,7044
2023-09-13,ATL001,MAT043,15652
2023-09-13,ATL001,MAT044,11298
2023-09-13,ATL001,MAT045,437
2023-09-13,ATL001,MAT046,8594
2023-09-13,ATL001,MAT047,11346
2023-09-13,ATL001,MAT048,1229
2023-09-13,ATL001,MAT049,3820
2023-09-13,ATL001,MAT050,21560
2023-09-14,CLV001,MAT001,3461
2023-09-14,CLV001,MAT002,9161
2023-09-14,CLV001,MAT003,21579
2023-09-14,CLV001,MAT004,6539
2023-09-14,CLV001,MAT005,11461
2023-09-14,CLV001,MAT006,0
2023-09-14,CLV001,MAT007,12000
2023-09-14,CLV001,MAT008,7918
2023-09-14,CLV001,MAT009,6770
2023-09-14,CLV001,MAT010,15114
2023-09-14,CLV001,MAT011,8878
2023-09-14,CLV001,MAT012,4843
2023-09-14,CLV001,MAT013,9491
2023-09-14,CLV001,MAT014,22927
2023-09-14,CLV001,MAT015,9222
2023-09-14,CLV001,MAT016,9279
2023-09-14,CLV001,MAT017,15290
2023-09-14,CLV001,MAT018,15065
2023-09-14,CLV001,MAT019,3405
2023-09-14,CLV001,MAT020,2996
2023-09-14,CLV001,MAT021,3212
2023-09-14,CLV001,MAT022,2072
2023-09-14,CLV001,MAT023,6050
2023-09-14,CLV001,MAT024,4269
2023-09-14,CLV001,MAT025,11531
2023-09-14,CLV001,MAT026,11433
2023-09-14,CLV001,MAT027,1648
2023-09-14,CLV001,MAT028,7678
2023-09-14,CLV001,MAT029,10399
2023-09-14,CLV001,MAT030,21943
2023-09-14,CLV001,MAT031,13789
2023-09-14,CLV001,MAT032,10424
2023-09-14,CLV001,MAT033,17743
2023-09-14,CLV001,MAT034,8477
2023-09-14,CLV001,MAT035,15137
2023-09-14,CLV001,MAT036,9381
2023-09-14,CLV001,MAT037,7125
2023-09-14,CLV001,MAT038,2197
2023-09-14,CLV001,MAT039,4833
2023-09-14,CLV001,MAT040,16497
2023-09-14,CLV001,MAT041,3899
2023-09-14,CLV001,MAT042,12807
2023-09-14,CLV001,MAT043,1482
2023-09-14,CLV001,MAT044,7382
2023-09-14,CLV001,MAT045,4256
2023-09-14,CLV001,MAT046,11015
2023-09-14,CLV001,MAT047,14732
2023-09-14,CLV001,MAT048,9793
2023-09-14,CLV001,MAT049,2803
2023-09-14,CLV001,MAT050,13063
2023-09-14,ATL001,MAT001,3586
2023-09-14,ATL001,MAT002,3533
2023-09-14,ATL001,MAT003,17119
2023-09-14,ATL001,MAT004,9452
2023-09-14,ATL001,MAT005,6968
2023-09-14,ATL001,MAT006,13459
2023-09-14,ATL001,MAT007,8661
2023-09-14,ATL001,MAT008,4973
2023-09-14,ATL001,MAT009,13111
2023-09-14,ATL001,MAT010,5132
2023-09-14,ATL001,MAT011,3569
2023-09-14,ATL001,MAT012,9938
2023-09-14,ATL001,MAT013,5411
2023-09-14,ATL001,MAT014,3620
2023-09-14,ATL001,MAT015,22019
2023-09-14,ATL001,MAT016,5895
2023-09-14,ATL001,MAT017,3031
2023-09-14,ATL001,MAT018,2666
2023-09-14,ATL001,MAT019,6468
2023-09-14,ATL001,MAT020,11106
2023-09-14,ATL001,MAT021,5243
2023-09-14,ATL001,MAT022,12021
2023-09-14,ATL001,MAT023,11472
2023-09-14,ATL001,MAT024,8859
2023-09-14,ATL001,MAT025,16578
2023-09-14,ATL001,MAT026,8473
2023-09-14,ATL001,MAT027,4826
2023-09-14,ATL001,MAT028,3620
2023-09-14,ATL001,MAT029,7613
2023-09-14,ATL001,MAT030,24387
2023-09-14,ATL001,MAT031,1093
2023-09-14,ATL001,MAT032,17063
2023-09-14,ATL001,MAT033,15420
2023-09-14,ATL001,MAT034,5300
2023-09-14,ATL001,MAT035,2046
2023-09-14,ATL001,MAT036,4633
2023-09-14,ATL001,MAT037,1906
2023-09-14,ATL001,MAT038,15500
2023-09-14,ATL001,MAT039,13145
2023-09-14,ATL001,MAT040,14005
2023-09-14,ATL001,MAT041,6610
2023-09-14,ATL001,MAT042,6948
2023-09-14,ATL001,MAT043,15582
2023-09-14,ATL001,MAT044,11256
2023-09-14,ATL001,MAT045,350
2023-09-14,ATL001,MAT046,8500
2023-09-14,ATL001,MAT047,11304
2023-09-14,ATL001,MAT048,1083
2023-09-14,ATL001,MAT049,3779
2023-09-14,ATL001,MAT050,21478
2023-09-15,CLV001,MAT001,3339
2023-09-15,CLV001,MAT002,9122
2023-09-15,CLV001,MAT003,21490
2023-09-15,CLV001,MAT004,6412
2023-09-15,CLV001,MAT005,11379
2023-09-15,CLV001,MAT006,2380
2023-09-15,CLV001,MAT007,11914
2023-09-15,CLV001,MAT008,7847
2023-09-15,CLV001,MAT009,6722
2023-09-15,CLV001,MAT010,15066
2023-09-15,CLV001,MAT011,11510
2023-09-15,CLV001,MAT012,4746
2023-09-15,CLV001,MAT013,9375
2023-09-15,CLV001,MAT014,22824
2023-09-15,CLV001,MAT015,9128
2023-09-15,CLV001,MAT016,9201
2023-09-15,CLV001,MAT017,15252
2023-09-15,CLV001,MAT018,14987
2023-09-15,CLV001,MAT019,3283
2023-09-15,CLV001,MAT020,2854
2023-09-15,CLV001,MAT021,3082
2023-09-15,CLV001,MAT022,4893
2023-09-15,CLV001,MAT023,5945
2023-09-15,CLV001,MAT024,4152
2023-09-15,CLV001,MAT025,11435
2023-09-15,CLV001,MAT026,11278
2023-09-15,CLV001,MAT027,1533
2023-09-15,CLV001,MAT028,7619
2023-09-15,CLV001,MAT029,10269
2023-09-15,CLV001,MAT030,21867
2023-09-15,CLV001,MAT031,13749
2023-09-15,CLV001,MAT032,10282
2023-09-15,CLV001,MAT033,17626
2023-09-15,CLV001,MAT034,8354
2023-09-15,CLV001,MAT035,15084
2023-09-15,CLV001,MAT036,9277
2023-09-15,CLV001,MAT037,6975
2023-09-15,CLV001,MAT038,2084
2023-09-15,CLV001,MAT039,6068
2023-09-15,CLV001,MAT040,16397
2023-09-15,CLV001,MAT041,3851
2023-09-15,CLV001,MAT042,12744
2023-09-15,CLV001,MAT043,1452
2023-09-15,CLV001,MAT044,7319
2023-09-15,CLV001,MAT045,4213
2023-09-15,CLV001,MAT046,10930
2023-09-15,CLV001,MAT047,14647
2023-09-15,CLV001,MAT048,9668
2023-09-15,CLV001,MAT049,2721
2023-09-15,CLV001,MAT050,12918
2023-09-15,ATL001,MAT001,3481
2023-09-15,ATL001,MAT002,3482
2023-09-15,ATL001,MAT003,17017
2023-09-15,ATL001,MAT004,9347
2023-09-15,ATL001,MAT005,6937
2023-09-15,ATL001,MAT006,13345
2023-09-15,ATL001,MAT007,8592
2023-09-15,ATL001,MAT008,4828
2023-09-15,ATL001,MAT009,12981
2023-09-15,ATL001,MAT010,5038
2023-09-15,ATL001,MAT011,3501
2023-09-15,ATL001,MAT012,9783
2023-09-15,ATL001,MAT013,5275
2023-09-15,ATL001,MAT014,3566
2023-09-15,ATL001,MAT015,21890
2023-09-15,ATL001,MAT016,5801
2023-09-15,ATL001,MAT017,2893
2023-09-15,ATL001,MAT018,2557
2023-09-15,ATL001,MAT019,6325
2023-09-15,ATL001,MAT020,11071
2023-09-15,ATL001,MAT021,5164
2023-09-15,ATL001,MAT022,11965
2023-09-15,ATL001,MAT023,11314
2023-09-15,ATL001,MAT024,8779
2023-09-15,ATL001,MAT025,16521
2023-09-15,ATL001,MAT026,8428
2023-09-15,ATL001,MAT027,4725
2023-09-15,ATL001,MAT028,5637
2023-09-15,ATL001,MAT029,7521
2023-09-15,ATL001,MAT030,24322
2023-09-15,ATL001,MAT031,1040
2023-09-15,ATL001,MAT032,16954
2023-09-15,ATL001,MAT033,15323
2023-09-15,ATL001,MAT034,5226
2023-09-15,ATL001,MAT035,1966
2023-09-15,ATL001,MAT036,4540
2023-09-15,ATL001,MAT037,1744
2023-09-15,ATL001,MAT038,15396
2023-09-15,ATL001,MAT039,14203
2023-09-15,ATL001,MAT040,13936
2023-09-15,ATL001,MAT041,6505
2023-09-15,ATL001,MAT042,6902
2023-09-15,ATL001,MAT043,15468
2023-09-15,ATL001,MAT044,11202
2023-09-15,ATL001,MAT045,248
2023-09-15,ATL001,MAT046,8404
2023-09-15,ATL001,MAT047,11208
2023-09-15,ATL001,MAT048,1008
2023-09-15,ATL001,MAT049,3688
2023-09-15,ATL001,MAT050,21360
2023-09-16,CLV001,MAT001,3285
2023-09-16,CLV001,MAT002,8989
2023-09-16,CLV001,MAT003,21368
2023-09-16,CLV001,MAT004,6279
2023-09-16,CLV001,MAT005,11299
2023-09-16,CLV001,MAT006,5021
2023-09-16,CLV001,MAT007,11827
2023-09-16,CLV001,MAT008,7763
2023-09-16,CLV001,MAT009,6625
2023-09-16,CLV001,MAT010,14967
2023-09-16,CLV001,MAT011,11473
2023-09-16,CLV001,MAT012,4641
2023-09-16,CLV001,MAT013,9297
2023-09-16,CLV001,MAT014,22685
2023-09-16,CLV001,MAT015,9021
2023-09-16,CLV001,MAT016,9094
2023-09-16,CLV001,MAT017,15180
2023-09-16,CLV001,MAT018,14952
2023-09-16,CLV001,MAT019,3218
2023-09-16,CLV001,MAT020,2774
2023-09-16,CLV001,MAT021,2933
2023-09-16,CLV001,MAT022,6065
2023-09-16,CLV001,MAT023,5847
2023-09-16,CLV001,MAT024,4026
2023-09-16,CLV001,MAT025,11341
2023-09-16,CLV001,MAT026,11218
2023-09-16,CLV001,MAT027,1421
2023-09-16,CLV001,MAT028,7543
2023-09-16,CLV001,MAT029,10134
2023-09-16,CLV001,MAT030,21805
2023-09-16,CLV001,MAT031,13672
2023-09-16,CLV001,MAT032,10226
2023-09-16,CLV001,MAT033,17575
2023-09-16,CLV001,MAT034,8300
2023-09-16,CLV001,MAT035,14963
2023-09-16,CLV001,MAT036,9241
2023-09-16,CLV001,MAT037,6883
2023-09-16,CLV001,MAT038,2042
2023-09-16,CLV001,MAT039,5947
2023-09-16,CLV001,MAT040,16340
2023-09-16,CLV001,MAT041,3799
2023-09-16,CLV001,MAT042,12617
2023-09-16,CLV001,MAT043,1312
2023-09-16,CLV001,MAT044,7224
2023-09-16,CLV001,MAT045,4114
2023-09-16,CLV001,MAT046,10811
2023-09-16,CLV001,MAT047,14551
2023-09-16,CLV001,MAT048,9578
2023-09-16,CLV001,MAT049,2645
2023-09-16,CLV001,MAT050,12829
2023-09-16,ATL001,MAT001,3369
2023-09-16,ATL001,MAT002,3345
2023-09-16,ATL001,MAT003,16904
2023-09-16,ATL001,MAT004,9283
2023-09-16,ATL001,MAT005,6852
2023-09-16,ATL001,MAT006,13248
2023-09-16,ATL001,MAT007,8525
2023-09-16,ATL001,MAT008,4741
2023-09-16,ATL001,MAT009,12922
2023-09-16,ATL001,MAT010,4894
2023-09-16,ATL001,MAT011,3387
2023-09-16,ATL001,MAT012,9741
2023-09-16,ATL001,MAT013,5238
2023-09-16,ATL001,MAT014,3525
2023-09-16,ATL001,MAT015,21833
2023-09-16,ATL001,MAT016,5708
2023-09-16,ATL001,MAT017,2776
2023-09-16,ATL001,MAT018,2463
2023-09-16,ATL001,MAT019,6200
2023-09-16,ATL001,MAT020,10967
2023-09-16,ATL001,MAT021,5012
2023-09-16,ATL001,MAT022,11903
2023-09-16,ATL001,MAT023,11220
2023-09-16,ATL001,MAT024,8661
2023-09-16,ATL001,MAT025,16388
2023-09-16,ATL001,MAT026,8294
2023-09-16,ATL001,MAT027,4655
2023-09-16,ATL001,MAT028,7791
2023-09-16,ATL001,MAT029,7459
2023-09-16,ATL001,MAT030,24272
2023-09-16,ATL001,MAT031,993
2023-09-16,ATL001,MAT032,16858
2023-09-16,ATL001,MAT033,15237
2023-09-16,ATL001,MAT034,5114
2023-09-16,ATL001,MAT035,1920
2023-09-16,ATL001,MAT036,4492
2023-09-16,ATL001,MAT037,1630
2023-09-16,ATL001,MAT038,15319
2023-09-16,ATL001,MAT039,16334
2023-09-16,ATL001,MAT040,13793
2023-09-16,ATL001,MAT041,6448
2023-09-16,ATL001,MAT042,6827
2023-09-16,ATL001,MAT043,15388
2023-09-16,ATL001,MAT044,11156
2023-09-16,ATL001,MAT045,184
2023-09-16,ATL001,MAT046,8268
2023-09-16,ATL001,MAT047,11169
2023-09-16,ATL001,MAT048,955
2023-09-16,ATL001,MAT049,3586
2023-09-16,ATL001,MAT050,21219
2023-09-17,CLV001,MAT001,3211
2023-09-17,CLV001,MAT002,8941
2023-09-17,CLV001,MAT003,21331
2023-09-17,CLV001,MAT004,6139
2023-09-17,CLV001,MAT005,11235
2023-09-17,CLV001,MAT006,4947
2023-09-17,CLV001,MAT007,11698
2023-09-17,CLV001,MAT008,7705
2023-09-17,CLV001,MAT009,6518
2023-09-17,CLV001,MAT010,14854
2023-09-17,CLV001,MAT011,11418
2023-09-17,CLV001,MAT012,4608
2023-09-17,CLV001,MAT013,9220
2023-09-17,CLV001,MAT014,22557
2023-09-17,CLV001,MAT015,8889
2023-09-17,CLV001,MAT016,9042
2023-09-17,CLV001,MAT017,15096
2023-09-17,CLV001,MAT018,14810
2023-09-17,CLV001,MAT019,3174
2023-09-17,CLV001,MAT020,2657
2023-09-17,CLV001,MAT021,2779
2023-09-17,CLV001,MAT022,5925
2023-09-17,CLV001,MAT023,5754
2023-09-17,CLV001,MAT024,3959
2023-09-17,CLV001,MAT025,11220
2023-09-17,CLV001,MAT026,11090
2023-09-17,CLV001,MAT027,1282
2023-09-17,CLV001,MAT028,7473
2023-09-17,CLV001,MAT029,10044
2023-09-17,CLV001,MAT030,21727
2023-09-17,CLV001,MAT031,13584
2023-09-17,CLV001,MAT032,10159
2023-09-17,CLV001,MAT033,17470
2023-09-17,CLV001,MAT034,8194
2023-09-17,CLV001,MAT035,14854
2023-09-17,CLV001,MAT036,9131
2023-09-17,CLV001,MAT037,6771
2023-09-17,CLV001,MAT038,1987
2023-09-17,CLV001,MAT039,6995
2023-09-17,CLV001,MAT040,16302
2023-09-17,CLV001,MAT041,3666
2023-09-17,CLV001,MAT042,12476
2023-09-17,CLV001,MAT043,1236
2023-09-17,CLV001,MAT044,7070
2023-09-17,CLV001,MAT045,4044
2023-09-17,CLV001,MAT046,10684
2023-09-17,CLV001,MAT047,14427
2023-09-17,CLV001,MAT048,9417
2023-09-17,CLV001,MAT049,2496
2023-09-17,CLV001,MAT050,12760
2023-09-17,ATL001,MAT001,3302
2023-09-17,ATL001,MAT002,3204
2023-09-17,ATL001,MAT003,16804
2023-09-17,ATL001,MAT004,9237
2023-09-17,ATL001,MAT005,6752
2023-09-17,ATL001,MAT006,13158
2023-09-17,ATL001,MAT007,8417
2023-09-17,ATL001,MAT008,4610
2023-09-17,ATL001,MAT009,12859
2023-09-17,ATL001,MAT010,4826
2023-09-17,ATL001,MAT011,3252
2023-09-17,ATL001,MAT012,9645
2023-09-17,ATL001,MAT013,5115
2023-09-17,ATL001,MAT014,3423
2023-09-17,ATL001,MAT015,21734
2023-09-17,ATL001,MAT016,5677
2023-09-17,ATL001,MAT017,2629
2023-09-17,ATL001,MAT018,2375
2023-09-17,ATL001,MAT019,6152
2023-09-17,ATL001,MAT020,12701
2023-09-17,ATL001,MAT021,4955
2023-09-17,ATL001,MAT022,11805
2023-09-17,ATL001,MAT023,11102
2023-09-17,ATL001,MAT024,8562
2023-09-17,ATL001,MAT025,16260
2023-09-17,ATL001,MAT026,8183
2023-09-17,ATL001,MAT027,4553
2023-09-17,ATL001,MAT028,12105
2023-09-17,ATL001,MAT029,7390
2023-09-17,ATL001,MAT030,24224
2023-09-17,ATL001,MAT031,916
2023-09-17,ATL001,MAT032,16767
2023-09-17,ATL001,MAT033,15125
2023-09-17,ATL001,MAT034,4968
2023-09-17,ATL001,MAT035,1799
2023-09-17,ATL001,MAT036,4365
2023-09-17,ATL001,MAT037,1535
2023-09-17,ATL001,MAT038,15266
2023-09-17,ATL001,MAT039,18540
2023-09-17,ATL001,MAT040,13754
2023-09-17,ATL001,MAT041,6402
2023-09-17,ATL001,MAT042,6759
2023-09-17,ATL001,MAT043,15304
2023-09-17,ATL001,MAT044,10990
2023-09-17,ATL001,MAT045,113
2023-09-17,ATL001,MAT046,8143
2023-09-17,ATL001,MAT047,11053
2023-09-17,ATL001,MAT048,836
2023-09-17,ATL001,MAT049,3523
2023-09-17,ATL001,MAT050,21116
2023-09-18,CLV001,MAT001,3083
2023-09-18,CLV001,MAT002,8895
2023-09-18,CLV001,MAT003,21254
2023-09-18,CLV001,MAT004,6050
2023-09-18,CLV001,MAT005,11174
2023-09-18,CLV001,MAT006,5849
2023-09-18,CLV001,MAT007,11653
2023-09-18,CLV001,MAT008,7614
2023-09-18,CLV001,MAT009,6404
2023-09-18,CLV001,MAT010,14747
2023-09-18,CLV001,MAT011,11368
2023-09-18,CLV001,MAT012,4500
2023-09-18,CLV001,MAT013,9151
2023-09-18,CLV001,MAT014,22514
2023-09-18,CLV001,MAT015,8834
2023-09-18,CLV001,MAT016,8958
2023-09-18,CLV001,MAT017,15056
2023-09-18,CLV001,MAT018,14668
2023-09-18,CLV001,MAT019,3077
2023-09-18,CLV001,MAT020,2577
2023-09-18,CLV001,MAT021,2667
2023-09-18,CLV001,MAT022,7877
2023-09-18,CLV001,MAT023,5623
2023-09-18,CLV001,MAT024,3869
2023-09-18,CLV001,MAT025,11171
2023-09-18,CLV001,MAT026,11014
2023-09-18,CLV001,MAT027,1204
2023-09-18,CLV001,MAT028,7382
2023-09-18,CLV001,MAT029,9952
2023-09-18,CLV001,MAT030,21613
2023-09-18,CLV001,MAT031,13535
2023-09-18,CLV001,MAT032,10130
2023-09-18,CLV001,MAT033,17403
2023-09-18,CLV001,MAT034,8086
2023-09-18,CLV001,MAT035,14745
2023-09-18,CLV001,MAT036,8991
2023-09-18,CLV001,MAT037,6628
2023-09-18,CLV001,MAT038,1953
2023-09-18,CLV001,MAT039,8890
2023-09-18,CLV001,MAT040,16251
2023-09-18,CLV001,MAT041,3568
2023-09-18,CLV001,MAT042,12366
2023-09-18,CLV001,MAT043,1145
2023-09-18,CLV001,MAT044,6960
2023-09-18,CLV001,MAT045,3976
2023-09-18,CLV001,MAT046,10568
2023-09-18,CLV001,MAT047,14290
2023-09-18,CLV001,MAT048,9301
2023-09-18,CLV001,MAT049,2431
2023-09-18,CLV001,MAT050,12634
2023-09-18,ATL001,MAT001,3239
2023-09-18,ATL001,MAT002,3147
2023-09-18,ATL001,MAT003,16764
2023-09-18,ATL001,MAT004,9134
2023-09-18,ATL001,MAT005,6664
2023-09-18,ATL001,MAT006,13034
2023-09-18,ATL001,MAT007,8288
2023-09-18,ATL001,MAT008,4516
2023-09-18,ATL001,MAT009,12827
2023-09-18,ATL001,MAT010,4776
2023-09-18,ATL001,MAT011,3165
2023-09-18,ATL001,MAT012,9567
2023-09-18,ATL001,MAT013,5070
2023-09-18,ATL001,MAT014,3322
2023-09-18,ATL001,MAT015,21659
2023-09-18,ATL001,MAT016,5579
2023-09-18,ATL001,MAT017,2540
2023-09-18,ATL001,MAT018,2283
2023-09-18,ATL001,MAT019,6001
2023-09-18,ATL001,MAT020,12570
2023-09-18,ATL001,MAT021,4842
2023-09-18,ATL001,MAT022,11771
2023-09-18,ATL001,MAT023,11070
2023-09-18,ATL001,MAT024,8524
2023-09-18,ATL001,MAT025,16194
2023-09-18,ATL001,MAT026,8125
2023-09-18,ATL001,MAT027,4495
2023-09-18,ATL001,MAT028,11960
2023-09-18,ATL001,MAT029,7336
2023-09-18,ATL001,MAT030,24106
2023-09-18,ATL001,MAT031,799
2023-09-18,ATL001,MAT032,16680
2023-09-18,ATL001,MAT033,15027
2023-09-18,ATL001,MAT034,4892
2023-09-18,ATL001,MAT035,1705
2023-09-18,ATL001,MAT036,4286
2023-09-18,ATL001,MAT037,1480
2023-09-18,ATL001,MAT038,15185
2023-09-18,ATL001,MAT039,18446
2023-09-18,ATL001,MAT040,13622
2023-09-18,ATL001,MAT041,6298
2023-09-18,ATL001,MAT042,6716
2023-09-18,ATL001,MAT043,15172
2023-09-18,ATL001,MAT044,10941
2023-09-18,ATL001,MAT045,2127
2023-09-18,ATL001,MAT046,8041
2023-09-18,ATL001,MAT047,10959
2023-09-18,ATL001,MAT048,723
2023-09-18,ATL001,MAT049,3400
2023-09-18,ATL001,MAT050,21012
2023-09-19,CLV001,MAT001,2990
2023-09-19,CLV001,MAT002,8787
2023-09-19,CLV001,MAT003,21213
2023-09-19,CLV001,MAT004,5914
2023-09-19,CLV001,MAT005,11111
2023-09-19,CLV001,MAT006,7302
2023-09-19,CLV001,MAT007,11519
2023-09-19,CLV001,MAT008,7550
2023-09-19,CLV001,MAT009,6315
2023-09-19,CLV001,MAT010,14684
2023-09-19,CLV001,MAT011,11300
2023-09-19,CLV001,MAT012,4406
2023-09-19,CLV001,MAT013,9070
2023-09-19,CLV001,MAT014,22424
2023-09-19,CLV001,MAT015,8716
2023-09-19,CLV001,MAT016,8892
2023-09-19,CLV001,MAT017,14956
2023-09-19,CLV001,MAT018,14556
2023-09-19,CLV001,MAT019,3007
2023-09-19,CLV001,MAT020,2529
2023-09-19,CLV001,MAT021,2543
2023-09-19,CLV001,MAT022,10409
2023-09-19,CLV001,MAT023,5555
2023-09-19,CLV001,MAT024,3759
2023-09-19,CLV001,MAT025,11104
2023-09-19,CLV001,MAT026,10974
2023-09-19,CLV001,MAT027,1092
2023-09-19,CLV001,MAT028,7308
2023-09-19,CLV001,MAT029,9833
2023-09-19,CLV001,MAT030,21484
2023-09-19,CLV001,MAT031,13482
2023-09-19,CLV001,MAT032,9996
2023-09-19,CLV001,MAT033,17328
2023-09-19,CLV001,MAT034,7976
2023-09-19,CLV001,MAT035,14648
2023-09-19,CLV001,MAT036,8847
2023-09-19,CLV001,MAT037,6583
2023-09-19,CLV001,MAT038,1831
2023-09-19,CLV001,MAT039,10515
2023-09-19,CLV001,MAT040,16111
2023-09-19,CLV001,MAT041,3459
2023-09-19,CLV001,MAT042,12314
2023-09-19,CLV001,MAT043,1005
2023-09-19,CLV001,MAT044,6859
2023-09-19,CLV001,MAT045,3862
2023-09-19,CLV001,MAT046,10448
2023-09-19,CLV001,MAT047,14239
2023-09-19,CLV001,MAT048,9239
2023-09-19,CLV001,MAT049,2367
2023-09-19,CLV001,MAT050,12547
2023-09-19,ATL001,MAT001,3186
2023-09-19,ATL001,MAT002,3091
2023-09-19,ATL001,MAT003,16655
2023-09-19,ATL001,MAT004,9018
2023-09-19,ATL001,MAT005,6598
2023-09-19,ATL001,MAT006,12942
2023-09-19,ATL001,MAT007,8176
2023-09-19,ATL001,MAT008,4403
2023-09-19,ATL001,MAT009,12759
2023-09-19,ATL001,MAT010,4691
2023-09-19,ATL001,MAT011,3081
2023-09-19,ATL001,MAT012,9522
2023-09-19,ATL001,MAT013,5001
2023-09-19,ATL001,MAT014,3232
2023-09-19,ATL001,MAT015,21543
2023-09-19,ATL001,MAT016,5470
2023-09-19,ATL001,MAT017,2496
2023-09-19,ATL001,MAT018,2125
2023-09-19,ATL001,MAT019,5934
2023-09-19,ATL001,MAT020,12506
